page_id,name,SPECIES,ALIGN,EYE,HAIR,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year,Secret Identity,Public Identity,No Dual Identity,Male Characters,Female Characters,Agender Characters,Genderfluid Characters
237818,Mantor the Magician ,Earth-616),Good Characters,Black Eyes,,Heterosexual Characters,Living Characters,1,32264,1988,1,0,0,1,0,0,0
566218,Felix Jade ,Earth-616),Bad Characters,Yellow Eyes,Black Hair,Heterosexual Characters,Living Characters,5,43743,2005,0,1,0,1,0,0,0
121369,Twelve ,Carl) ,Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,34943,1995,1,0,0,1,0,0,0
5946,Amelia Barnhardt ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,23,33909,1992,1,0,0,0,1,0,0
84959,Lars Hanson ,Earth-616),Bad Characters,White Eyes,Black Hair,Heterosexual Characters,Living Characters,2,43776,2007,1,0,0,1,0,0,0
18236,Magnum ,Elementals) ,Good Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,14,27181,1974,0,0,1,1,0,0,0
483593,Jason Rivera ,Earth-616),Good Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,8,35977,1998,0,1,0,1,0,0,0
48214,Mawu ,Earth-616),Good Characters,Violet Eyes,White Hair,Heterosexual Characters,Living Characters,1,32994,1990,0,1,0,0,1,0,0
559512,Terror ,Horse) ,Good Characters,Violet Eyes,Grey Hair,Heterosexual Characters,Living Characters,15,18568,1950,0,1,0,1,0,0,0
16054,Myrmidon ,Robot) ,Bad Characters,Yellow Eyeballs,Blond Hair,Heterosexual Characters,Living Characters,1,25812,1970,1,0,0,1,0,0,0
490088,Quickshot ,Earth-616),Good Characters,Red Eyes,Brown Hair,Heterosexual Characters,Living Characters,11,43780,2011,1,0,0,1,0,0,0
116249,Drill ,Power Tools) ,Bad Characters,Blue Eyes,White Hair,Heterosexual Characters,Living Characters,,33055,1990,1,0,0,1,0,0,0
386951,Amon ,Horse) ,Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,10,26938,1973,1,0,0,0,1,0,0
300558,Kalumai ,Earth-616),Bad Characters,Blue Eyes,Variable Hair,Heterosexual Characters,Living Characters,3,27607,1975,1,0,0,1,0,0,0
431719,Battleaxe ,Earth-616),Bad Characters,Blue Eyes,Bald,Heterosexual Characters,Deceased Characters,4,29891,1981,0,0,1,1,0,0,0
16996,Sonar ,Warpies) ,Neutral Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,34029,1993,1,0,0,1,0,0,0
719110,Charles Lassiter ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,32994,1990,0,0,1,1,0,0,0
754950,Hubert Humperdinck ,Earth-616),Neutral Characters,Hazel Eyes,Brown Hair,Heterosexual Characters,,1,17502,1947,0,0,1,1,0,0,0
1840,Paige Guthrie ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,207,30987,1984,1,0,0,0,1,0,0
169324,VaRikk ,Earth-616),Bad Characters,Green Eyes,Red Hair,Heterosexual Characters,Living Characters,5,43746,2008,1,0,0,1,0,0,0
18688,Virako ,Earth-616),Good Characters,Blue Eyes,Red Hair,Heterosexual Characters,Living Characters,9,28734,1978,1,0,0,1,0,0,0
289078,Timoran ,Earth-616),Bad Characters,Blue Eyes,,Heterosexual Characters,Deceased Characters,1,43684,2007,0,1,0,1,0,0,0
240590,Jonathan Storm ,Doppelganger) ,Bad Characters,Yellow Eyeballs,Grey Hair,Heterosexual Characters,Living Characters,1,33756,1992,0,1,0,1,0,0,0
586737,Gigi Martin ,Earth-616),Neutral Characters,Brown Eyes,Auburn Hair,Heterosexual Characters,Living Characters,4,43740,2002,0,1,0,0,1,0,0
483540,Reno ,France) ,Good Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,3,36373,1999,1,0,0,1,0,0,0
17908,Winston Churchill ,Earth-616),Good Characters,Blue Eyes,Bald,Heterosexual Characters,Deceased Characters,16,15220,1941,0,1,0,1,0,0,0
306564,Joseph Goebbels ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,14,15493,1942,1,0,0,1,0,0,0
16250,Dexter Parrish ,Earth-616),Bad Characters,Yellow Eyes,No Hair,Heterosexual Characters,Living Characters,1,35947,1998,1,0,0,1,0,0,0
632939,Eva Alexander ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,15,43568,2013,1,0,0,0,1,0,0
34282,Malevolence ,Earth-616),Bad Characters,White Eyes,No Hair,Heterosexual Characters,Living Characters,1,43497,2001,1,0,0,1,0,0,0
1836,Human Torch ,Android) ,Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,548,14519,1939,0,1,0,1,0,0,0
7993,William Connors ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,61,23316,1963,0,0,1,1,0,0,0
407774,Watts ,Earth-616),Neutral Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,3,35339,1996,1,0,0,0,1,0,0
52880,Lucas Cross ,Earth-616),Bad Characters,Brown Eyes,Bald,Heterosexual Characters,Living Characters,10,43775,2006,1,0,0,1,0,0,0
738667,Lifecode ,Earth-616),Bad Characters,Red Eyes,Black Hair,Heterosexual Characters,Living Characters,1,43506,2010,1,0,0,0,1,0,0
754786,Roy James ,Earth-616),Bad Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,1,17227,1947,0,0,1,1,0,0,0
39774,Landa ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,3,33695,1992,1,0,0,0,1,0,0
259165,Annie Prazniki ,Earth-616),Good Characters,Brown Eyes,Red Hair,Heterosexual Characters,Living Characters,5,35096,1996,1,0,0,0,1,0,0
99799,Whiz Kid ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,7,43681,2004,0,1,0,0,1,0,0
331546,Elizabeth Nixon ,Earth-616),Neutral Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,2,43772,2003,0,0,1,0,1,0,0
2145,Mentor ,Imperial Guard) ,Neutral Characters,White Eyes,No Hair,Heterosexual Characters,Living Characters,48,28399,1977,0,1,0,1,0,0,0
52090,Mister Code ,Earth-616),Bad Characters,Green Eyes,Black Hair,Heterosexual Characters,Deceased Characters,3,43802,2003,1,0,0,1,0,0,0
752182,Dreyfus Gultch ,Earth-616),Bad Characters,Silver Eyes,Black Hair,Heterosexual Characters,Living Characters,3,28095,1976,0,0,1,1,0,0,0
17473,David Kalen ,Earth-616),Bad Characters,Brown Eyes,No Hair,Heterosexual Characters,Living Characters,6,35065,1996,1,0,0,1,0,0,0
575956,Dempsey ,Earth-616),Neutral Characters,Silver Eyes,Orange Hair,Heterosexual Characters,Deceased Characters,3,32356,1988,1,0,0,1,0,0,0
64335,Sandy Jones ,Earth-616),Good Characters,Green Eyes,Red Hair,Heterosexual Characters,Living Characters,2,29007,1979,0,1,0,0,1,0,0
1436,Archibald Dyker ,Earth-616),Bad Characters,Blue Eyes,No Hair,Heterosexual Characters,Living Characters,33,28065,1976,1,0,0,1,0,0,0
281616,Andy Hartnell ,Earth-616),Good Characters,Black Eyes,Blue Hair,Heterosexual Characters,Living Characters,1,43559,2004,1,0,0,1,0,0,0
16770,Meltdown ,Russian) ,Bad Characters,Green Eyes,Bald,Heterosexual Characters,Deceased Characters,7,32264,1988,1,0,0,1,0,0,0
417338,Cleve Gorman ,Earth-616),Bad Characters,Brown Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,2,32264,1988,0,1,0,1,0,0,0
1094,Philippa Sontag ,Earth-616),Bad Characters,Violet Eyes,Black Hair,Heterosexual Characters,Living Characters,57,31686,1986,1,0,0,0,1,0,0
15209,Bug ,Earth-616),Good Characters,Yellow Eyes,Green Hair,Heterosexual Characters,Living Characters,151,28856,1979,0,1,0,1,0,0,0
689089,Emil Stein ,Earth-616),Bad Characters,Blue Eyes,Bald,Heterosexual Characters,Living Characters,1,34700,1995,1,0,0,1,0,0,0
491276,Gaines ,Quiz Show Host) ,Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,15980,1943,0,1,0,1,0,0,0
484737,George Stanislaus ,Earth-616),Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,43780,2011,0,1,0,1,0,0,0
86168,Randall Spector ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,13,29068,1979,0,1,0,1,0,0,0
534609,Ted Sparks ,Earth-616),,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,17715,1948,1,0,0,1,0,0,0
13158,Vernon van Dyne ,Earth-616),Good Characters,Brown Eyes,Grey Hair,Heterosexual Characters,Deceased Characters,5,23163,1963,0,1,0,1,0,0,0
593399,Maria Ayala ,Earth-616),Good Characters,Blue Eyes,Orange Hair,Heterosexual Characters,Deceased Characters,7,27820,1976,0,0,1,0,1,0,0
466751,Darcia ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,35156,1996,0,1,0,0,1,0,0
603449,Andrew Forson ,Earth-616),Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,30,43596,2011,0,0,1,1,0,0,0
556365,Nathan Patrofsky ,Earth-616),Neutral Characters,Brown Eyes,Grey Hair,Heterosexual Characters,Deceased Characters,2,43654,2008,0,1,0,1,0,0,0
332959,Ted ,Origin) ,Bad Characters,Brown Eyes,Bald,Heterosexual Characters,Living Characters,1,43557,2002,0,1,0,1,0,0,0
1443,Tim Stuart ,Earth-616),Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,10,27364,1974,1,0,0,1,0,0,0
431151,Helgi ,Earth-616),Bad Characters,Green Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,30621,1983,1,0,0,1,0,0,0
279969,Sonny Bean ,Earth-616),Good Characters,Blue Eyes,No Hair,Heterosexual Characters,Deceased Characters,1,43679,2002,0,1,0,1,0,0,0
81506,Werner von Strucker ,Earth-616),Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,8,33086,1990,1,0,0,1,0,0,0
441241,Blackie Giles ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,14763,1940,0,1,0,1,0,0,0
238316,Bulwar ,Asgard) ,Good Characters,Blue Eyes,White Hair,Heterosexual Characters,Living Characters,2,26299,1972,1,0,0,1,0,0,0
20101,Nimrod ,Vampire) ,Bad Characters,Red Eyes,Black Hair,Heterosexual Characters,Deceased Characters,4,26938,1973,1,0,0,1,0,0,0
335958,Adam Essex ,Earth-616),Neutral Characters,Brown Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,2,35247,1996,0,0,1,1,0,0,0
266020,Kingmaker ,Earth-616),Bad Characters,Blue Eyes,Bald,Heterosexual Characters,Deceased Characters,2,43717,2009,1,0,0,1,0,0,0
442142,Bradley ,Hunter) ,Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,2,14855,1940,0,1,0,1,0,0,0
199165,Pannix ,Earth-616),Bad Characters,Variable Eyes,Blond Hair,Heterosexual Characters,Living Characters,3,43533,2009,0,0,1,0,1,0,0
745940,Dr'zzt ,Earth-616),Bad Characters,Green Eyes,No Hair,Heterosexual Characters,Living Characters,,32264,1988,1,0,0,1,0,0,0
248977,Angela Stover ,Earth-616),Good Characters,Black Eyes,No Hair,Heterosexual Characters,Living Characters,1,43714,2006,0,1,0,0,1,0,0
16273,Larry Bodine ,Earth-616),,Brown Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,1,31717,1986,1,0,0,1,0,0,0
740781,Thumbnail ,Earth-616),Bad Characters,White Eyes,No Hair,Heterosexual Characters,Deceased Characters,1,32264,1988,0,0,1,1,0,0,0
655360,Cordite ,Earth-616),Bad Characters,Yellow Eyeballs,Black Hair,Heterosexual Characters,Living Characters,2,34851,1995,1,0,0,1,0,0,0
86049,Michael Tucker ,Earth-616),Good Characters,Yellow Eyes,Black Hair,Heterosexual Characters,Living Characters,2,32509,1989,0,1,0,1,0,0,0
54950,Mazinger Z ,Earth-616),Good Characters,Brown Eyes,Grey Hair,Heterosexual Characters,Living Characters,1,28887,1979,0,1,0,1,0,0,0
453563,Emil Cullen ,Earth-616),Bad Characters,Violet Eyes,Bald,Heterosexual Characters,Deceased Characters,3,15128,1941,1,0,0,1,0,0,0
506906,Chakar ,Earth-616),Good Characters,White Eyes,Purple Hair,Heterosexual Characters,Deceased Characters,2,31382,1985,0,1,0,1,0,0,0
690531,Archie Goodwin ,Earth-616),Neutral Characters,Yellow Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,28126,1977,0,0,1,1,0,0,0
27550,Holly LaDonna ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,7,30256,1982,1,0,0,0,1,0,0
497263,Prax Ord ,Earth-616),Good Characters,Blue Eyes,No Hair,Heterosexual Characters,Living Characters,6,43626,2010,1,0,0,1,0,0,0
16119,Zzutak ,Earth-616),Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,9,22525,1961,1,0,0,1,0,0,0
5395,Jack Tarr ,Earth-616),Good Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,122,27120,1974,1,0,0,1,0,0,0
29183,Rose Wu ,Earth-616),Good Characters,Black Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,5,32874,1990,0,1,0,0,1,0,0
629670,Jupiter ,New Warriors) ,Good Characters,Blue Eyes,Red Hair,Heterosexual Characters,Living Characters,7,33117,1990,0,1,0,0,1,0,0
524178,Velasquesa ,Earth-616),Bad Characters,Brown Eyes,White Hair,Heterosexual Characters,Deceased Characters,4,17168,1947,0,1,0,1,0,0,0
684459,Patrick Brady ,Earth-616),Good Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,4,20241,1955,0,1,0,1,0,0,0
2072,Madelyne Pryor ,Earth-616),Bad Characters,Green Eyes,Red Hair,Heterosexual Characters,Living Characters,146,30407,1983,0,1,0,0,1,0,0
530544,Latisha Arnold ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,3,34366,1994,0,1,0,1,0,0,0
1870,Isis ,Deity) ,Neutral Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,10,27638,1975,1,0,0,0,1,0,0
499691,Celestial Madonna ,Earth-616),Neutral Characters,Red Eyes,No Hair,Heterosexual Characters,Deceased Characters,2,43626,2010,1,0,0,0,1,0,0
335756,Scatter ,Lilin) ,Bad Characters,Blue Eyes,Red Hair,Heterosexual Characters,Living Characters,2,34304,1993,1,0,0,1,0,0,0
491299,Khup ,Earth-616),Good Characters,Blue Eyes,Green Hair,Heterosexual Characters,Living Characters,,29738,1981,1,0,0,1,0,0,0
724598,Darius Faraz ,Earth-616),Good Characters,Brown Eyes,Bald,Heterosexual Characters,Living Characters,2,43592,2007,1,0,0,1,0,0,0
557944,Misery ,Hellbent) ,Bad Characters,Violet Eyes,Brown Hair,Heterosexual Characters,Living Characters,,32264,1988,1,0,0,1,0,0,0
432510,Raymond Keyes ,Earth-616),Good Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,3,43650,2004,1,0,0,1,0,0,0
172384,Fredzilla ,Fred) ,Good Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,8,43777,2008,1,0,0,1,0,0,0
256744,Deilla ,Earth-616),Good Characters,One Eye,Blond Hair,Heterosexual Characters,Living Characters,3,33117,1990,0,1,0,0,1,0,0
2556,Norrin Radd ,Earth-616),Good Characters,Blue Eyes,Bald,Heterosexual Characters,Living Characters,696,24167,1966,0,1,0,1,0,0,0
2118,Masque ,Morlock) ,Bad Characters,Red Eyes,Bald,Heterosexual Characters,Living Characters,52,30437,1983,1,0,0,1,0,0,0
482013,Wade Huston ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,15585,1942,0,1,0,1,0,0,0
468733,James Jankovicz ,Earth-616),Good Characters,Blue Eyes,Bald,Heterosexual Characters,Deceased Characters,28,15373,1942,0,0,1,1,0,0,0
30099,Syth ,Earth-616),Bad Characters,Black Eyes,No Hair,Heterosexual Characters,Living Characters,3,34274,1993,0,0,1,1,0,0,0
566826,Geoff Monte ,Earth-616),Neutral Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,34243,1993,0,1,0,1,0,0,0
27137,Zhilla Char ,Earth-616),Bad Characters,,Green Hair,Heterosexual Characters,Living Characters,1,32540,1989,1,0,0,0,1,0,0
338289,Daniel Whitehall ,Earth-616),Bad Characters,Green Eyes,Brown Hair,Heterosexual Characters,Living Characters,14,43594,2009,1,0,0,1,0,0,0
578386,Abraham James ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,,,29007,1979,1,0,0,1,0,0,0
527015,Director Gruenwald ,Earth-616),Good Characters,Blue Eyes,,Heterosexual Characters,Living Characters,8,43777,2008,1,0,0,1,0,0,0
18340,Jeff Cochren ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Deceased Characters,4,27607,1975,1,0,0,1,0,0,0
295867,Elizabeth Braddock ,War Skrull) ,Bad Characters,Green Eyes,Bald,Heterosexual Characters,Deceased Characters,2,33359,1991,1,0,0,1,0,0,0
511846,David ,Angel) ,Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,,32264,1988,1,0,0,1,0,0,0
1803,Clinton Barton ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,1394,23621,1964,0,1,0,1,0,0,0
116766,Cole Cooper ,Earth-616),Good Characters,Blue Eyes,Strawberry Blond Hair,Heterosexual Characters,Living Characters,8,34486,1994,0,1,0,1,0,0,0
1725,Gwendolyne Sabuki ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,12,28550,1978,1,0,0,0,1,0,0
556889,Retread ,Earth-616),Neutral Characters,Yellow Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,30498,1983,0,1,0,1,0,0,0
511841,Semangol ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,,32264,1988,1,0,0,1,0,0,0
754526,Laura Dane ,Earth-616),Neutral Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,16589,1945,0,1,0,0,1,0,0
2346,Roberto da Costa ,Reignfire) ,Bad Characters,Violet Eyes,No Hair,Heterosexual Characters,Deceased Characters,16,34213,1993,1,0,0,1,0,0,0
494351,Kirsten McDuffie ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,28,43719,2011,0,0,1,0,1,0,0
753125,Cobalt ,Human) ,Bad Characters,White Eyes,No Hair,Heterosexual Characters,Living Characters,2,29129,1979,0,1,0,1,0,0,0
16007,Shevaun Haldane ,Earth-616),Good Characters,Green Eyes,Auburn Hair,Heterosexual Characters,Living Characters,40,33786,1992,1,0,0,0,1,0,0
1189,Tanya Sealy ,Earth-616),Neutral Characters,Green Eyes,Black Hair,Heterosexual Characters,Living Characters,69,29373,1980,1,0,0,0,1,0,0
539684,Zoe Walsh ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,5,43720,2012,0,0,1,0,1,0,0
703408,Lord Gaea ,Earth-616),Bad Characters,Violet Eyes,No Hair,Heterosexual Characters,,4,28795,1978,0,0,1,1,0,0,0
1904,Peter Parker ,Kaine) ,Good Characters,Hazel Eyes,Brown Hair,Heterosexual Characters,Living Characters,137,34669,1994,1,0,0,1,0,0,0
665630,Cerexo ,Earth-616),Neutral Characters,Violet Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,25993,1971,1,0,0,1,0,0,0
1204,Eric Brooks ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,194,26846,1973,0,1,0,1,0,0,0
277718,Richard Trask ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Deceased Characters,4,43710,2002,0,1,0,1,0,0,0
350244,John Kesler ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,43502,2006,0,0,1,1,0,0,0
63570,Oninay ,Earth-616),Bad Characters,Pink Eyes,Yellow Hair,Heterosexual Characters,Living Characters,,32813,1989,0,1,0,1,0,0,0
642922,Rowdy ,Earth-616),Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,1,14519,1939,0,0,1,1,0,0,0
640769,Supergiant ,Earth-616),Bad Characters,Yellow Eyes,No Hair,Heterosexual Characters,Deceased Characters,12,32264,1988,0,0,1,0,1,0,0
18438,Aeric ,Earth-616),Good Characters,Brown Eyes,Green Hair,Heterosexual Characters,Living Characters,1,36100,1998,1,0,0,1,0,0,0
127382,Tral ,Earth-616),Bad Characters,Red Eyes,Bald,Heterosexual Characters,Living Characters,1,43593,2008,1,0,0,1,0,0,0
260711,Manticore ,Earth-616),Bad Characters,Red Eyes,Brown Hair,Heterosexual Characters,Living Characters,5,28460,1977,0,1,0,1,0,0,0
518243,Sardu the Mystic ,Earth-616),Bad Characters,Yellow Eyes,Black Hair,Heterosexual Characters,Deceased Characters,1,16923,1946,1,0,0,1,0,0,0
244487,Devil's Heart ,Earth-616),Bad Characters,Blue Eyes,No Hair,Heterosexual Characters,Deceased Characters,,27454,1975,1,0,0,1,0,0,0
1607,Orphan-Maker ,Peter) ,Bad Characters,Silver Eyes,Variable Hair,Heterosexual Characters,Living Characters,20,32356,1988,1,0,0,1,0,0,0
664973,Discharge ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,43473,2008,0,1,0,1,0,0,0
66281,Watchfire ,Earth-616),Bad Characters,Black Eyes,No Hair,Heterosexual Characters,Living Characters,2,36434,1999,1,0,0,1,0,0,0
746037,Vaalu ,Earth-616),Neutral Characters,Red Eyes,No Hair,Heterosexual Characters,,1,31868,1987,0,0,1,1,0,0,0
7720,Michael Badilino ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,78,33604,1992,1,0,0,1,0,0,0
36213,Killdeer ,Earth-616),Bad Characters,Yellow Eyes,Bald,Heterosexual Characters,Living Characters,4,32264,1988,1,0,0,1,0,0,0
19556,Rosalind Sharpe ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,22,35217,1996,0,1,0,0,1,0,0
12837,Slagmire ,Earth-616),Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,32905,1990,0,1,0,1,0,0,0
478088,Radioactive Kid ,Earth-616),Bad Characters,White Eyes,No Hair,Heterosexual Characters,Living Characters,7,43719,2011,1,0,0,1,0,0,0
98425,Uproar ,Earth-616),Bad Characters,Blue Eyes,Variable Hair,Heterosexual Characters,Living Characters,2,33117,1990,1,0,0,1,0,0,0
